"","SRR1033045","SRR1033062","SRR1033262","SRR1033083","SRR1033055","SRR1033121","SRR1033030","SRR1033208","SRR1033026","SRR1033107","SRR1033116","SRR1033104","SRR1033088","SRR1033215","SRR1033024","SRR1033058","SRR1033079","SRR1033212","SRR1033117","SRR1033149"
"ADAMTS18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAMTS19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAMTS2",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAMTS20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAMTS3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAMTS4",4,85,1,3,0,30,10,64,2,14,15,4,0,0,0,38,0,43,0,303
"ADAMTS5",80,11,165,147,60,104,9,54,21,26,40,101,7,173,57,57,215,255,110,0
"ADAMTS6",0,0,0,4,0,0,1,13,0,0,13,5,2,0,4,0,4,0,0,0
"ADAMTS7",23,0,0,0,0,0,0,19,13,1,1,36,0,3,0,0,2,3,0,0
"ADAMTS8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAMTS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAMTS9-AS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAMTSL1",30,183,0,0,0,0,0,0,121,0,9,0,284,0,0,131,0,0,0,0
"ADAMTSL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAMTSL3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAMTSL4",0,0,0,0,0,0,0,0,0,13,3,0,0,45,0,0,0,0,1,24
"ADAMTSL5",0,0,0,0,0,3,108,97,0,0,1,0,0,0,0,0,0,42,0,0
"ADAP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAR",2,144,44,39,86,17,4,0,0,10,0,13,90,0,1,30,9,86,0,100
"ADARB1",0,2,22,15,201,112,112,26,96,46,6,8,8,0,67,110,2,14,2,122
"ADARB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADARB2-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAT1",0,22,32,0,39,0,0,20,0,0,0,0,0,0,0,17,0,109,0,0
"ADAT2",0,0,25,0,13,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"ADAT3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADC",1,0,0,0,0,65,1,345,0,0,0,5,0,0,0,0,0,5,1,155
"ADCK1",0,0,0,0,0,0,0,35,0,161,0,0,0,0,0,0,0,0,0,0
"ADCK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0
"ADCK3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADCK4",0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,1,0,1,1
"ADCK5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0
"ADCY1",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"ADCY10",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADCY10P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ADCY2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADCY3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADCY4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADCY5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADCY6",0,0,0,0,0,0,0,0,0,0,1,4,0,1,22,0,0,0,0,0
"ADCY7",0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0
"ADCY8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADCY9",0,0,0,0,0,0,0,1,2,8,0,0,0,0,0,9,0,0,0,0
"ADCYAP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADCYAP1R1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADD1",78,0,58,72,293,26,65,35,22,80,78,17,11,0,16,1,5,24,62,3
"ADD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADD3",8,0,0,1,122,0,1,59,0,0,16,0,0,0,4,4,0,0,0,0
"ADGB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADH1A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADH1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADH1C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADH5",55,4,273,246,289,94,1,242,338,202,94,214,419,409,136,348,90,23,204,68
"ADH6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADH7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADHFE1",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADI1",1,1,0,0,0,153,0,0,1,84,0,0,0,0,6,0,4,0,0,0
"ADIG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADIPOQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADIPOQ-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADIPOR1",1,82,178,2,3,1,3,0,6,51,20,227,7,0,46,0,2,104,384,19
"ADIPOR2",0,10,1,0,2,0,0,1,0,29,1,3,1,0,0,0,0,0,0,0
"ADIRF",24,2,69,567,82,37,292,68,57,35,82,0,8,0,3,96,408,386,0,0
"ADK",140,267,111,137,290,0,312,25,212,230,148,212,4,845,62,334,340,8,215,125
"ADM",0,0,0,0,0,0,0,0,1,0,0,0,2,73,0,0,0,0,0,0
"ADM2",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADM5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADNP",3,0,70,1,0,0,0,13,2,0,0,0,0,49,0,4,0,26,8,0
"ADNP2",0,0,9,0,0,0,0,4,3,0,27,0,0,118,1,1,7,0,43,2
"ADO",0,105,0,0,0,0,0,0,24,0,0,2,0,0,0,0,0,0,0,0
"ADORA1",0,0,0,26,3,221,0,1,0,0,0,1,0,0,6,0,9,1,0,23
"ADORA2A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADORA2A-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADORA2B",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADORA3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADPGK",0,0,0,0,0,20,64,0,0,0,44,84,14,0,0,7,0,0,1,1
"ADPGK-AS1",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"ADPRH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"ADPRHL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADPRHL2",0,0,0,2,294,0,0,0,0,38,0,1,0,0,0,10,280,0,0,5
"ADPRM",2,4,12,1,421,135,0,488,0,252,75,84,242,0,311,10,2,10,107,49
"ADRA1A",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"ADRA1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADRA1D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADRA2A",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADRA2B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADRA2C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"ADRB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADRB2",73,0,0,43,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
"ADRB3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADRBK1",0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,25,0
"ADRBK2",1,0,0,0,0,1,0,15,0,0,0,0,0,0,0,1,0,4,1,0
"ADRM1",52,103,2,128,397,11,109,16,17,62,16,183,0,16,30,0,89,0,4,164
"ADSL",438,455,96,2,1077,104,344,495,6,241,191,73,12,87,415,299,213,230,199,86
"ADSS",0,1,0,1,0,1,0,0,0,0,0,1,18,0,0,0,0,0,108,0
"ADSSL1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ADTRP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AEBP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"AEBP2",229,225,100,202,129,76,213,80,46,31,68,206,0,1,111,41,268,77,85,99
"AEN",0,0,0,0,250,38,0,0,9,0,31,20,7,1,0,6,0,108,49,0
"AES",33,23,77,103,56,59,65,44,3,2,15,49,17,35,20,30,20,30,68,10
"AFAP1",4,0,10,11,33,12,3,21,0,28,8,31,2,0,4,28,58,0,0,18
"AFAP1-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFAP1L1",103,0,0,1,3,258,0,6,249,134,174,114,0,0,44,23,187,105,109,2
"AFAP1L2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFF1",0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFF4",2,4,23,20,56,38,0,41,1,21,0,58,4,2,0,2,6,30,11,0
"AFG3L1P",16,47,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0
"AFG3L2",22,0,32,32,0,37,18,38,12,61,166,20,0,30,2,26,4,0,1,75
"AFM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFMID",9,4,12,38,3,25,13,76,40,21,24,163,19,5,12,21,16,48,23,3
"AFP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFTPH",0,48,10,2,0,0,49,6,0,0,60,0,0,0,0,0,0,0,0,63
"AGA",0,0,0,160,0,0,0,0,0,0,1,0,0,0,0,0,1,148,0,0
"AGAP1",0,12,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,2
"AGAP11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"AGAP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGAP3",0,1,0,19,0,0,0,0,0,29,4,0,0,0,1,0,0,16,0,0
"AGAP4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"AGAP5",10,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7
"AGAP6",0,0,5,0,0,0,0,5,0,0,22,0,0,26,0,0,0,9,0,0
"AGAP7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"AGAP8",0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AGAP9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGBL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGBL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGBL3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGBL4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGBL5",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"AGER",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"AGFG1",14,15,42,48,0,17,0,38,0,30,3,0,14,0,2,19,6,29,1,12
"AGFG2",0,0,0,0,0,21,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"AGGF1",1,0,19,0,0,0,44,0,3,16,13,19,0,0,4,0,0,18,0,0
"AGK",0,60,126,0,184,207,0,0,0,0,0,1,7,0,0,33,32,0,0,0
"AGL",0,0,3,0,14,0,1,0,0,11,2,12,0,0,24,63,0,0,46,7
"AGMAT",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AGMO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AGO1",89,20,47,31,0,4,15,0,0,47,37,0,4,0,0,0,6,3,0,2
"AGO2",0,97,0,0,0,1,0,0,4,11,0,0,0,0,0,281,2,45,0,0
"AGO3",10,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7
"AGO4",103,5,37,4,0,0,0,23,0,50,4,27,2,0,0,0,0,87,2,29
"AGPAT1",288,0,9,0,0,4,0,57,203,180,0,10,18,0,8,0,0,1,0,0
"AGPAT2",0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"AGPAT3",0,0,1,0,54,0,0,0,0,0,0,0,27,0,0,0,3,0,0,0
"AGPAT4",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
"AGPAT4-IT1",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGPAT5",0,8,0,9,194,0,27,51,60,2,15,45,8,212,100,42,35,1,19,0
"AGPAT6",0,3,0,0,0,6,0,0,0,0,0,0,0,64,0,0,0,26,8,9
"AGPAT9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGPHD1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGPS",4,0,11,36,16,25,63,1,4,9,8,15,23,0,35,83,28,13,48,4
"AGR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGR3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGRN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"AGRP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGSK1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGT",0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,18,0,81,0,0
"AGTPBP1",0,0,36,0,0,0,0,0,3,7,0,19,0,0,1,48,0,0,0,0
"AGTR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGTR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGTRAP",0,4,0,300,4,172,0,33,0,0,0,0,0,0,0,149,1,0,0,1
"AGXT",0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
"AGXT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGXT2L1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGXT2L2",0,0,0,0,40,0,0,0,34,0,0,0,0,0,0,0,1,0,0,0
"AHCTF1",2,3,4,29,1,0,0,0,9,0,1,29,16,0,12,1,0,42,0,19
"AHCTF1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AHCY",34,10,92,9,0,343,2,8,112,0,2,46,0,1036,198,164,0,81,372,133
"AHCYL1",36,1,60,70,0,31,0,3,0,0,0,6,19,2,0,16,0,5,1,13
"AHCYL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AHDC1",0,0,0,0,1,0,0,0,2,0,1,4,0,0,0,0,0,0,1,0
"AHI1",0,0,1,90,10,0,10,3,0,0,0,22,6,9,0,0,0,13,11,0
"AHNAK",81,1,39,17,8,107,28,8,15,4,17,13,27,4,26,75,2,24,2,30
"AHNAK2",0,1,5,49,115,10,24,70,5,39,40,5,53,6,22,53,3,14,0,34
"AHR",0,0,23,24,0,38,7,1,40,0,0,23,0,7,0,0,14,42,0,0
"AHRR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,74,0,0
"AHSA1",19,1,38,16,0,57,0,99,15,95,210,93,0,54,426,74,13,29,808,49
"AHSA2",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"AHSG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AHSP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AICDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AIDA",6,1,6,2,0,128,0,0,0,6,0,6,220,1,38,0,0,1,6,0
"AIF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AIF1L",0,0,0,0,0,0,0,15,29,66,4,35,0,78,8,0,0,1,0,0
"AIFM1",50,123,0,63,0,9,1,39,0,5,0,36,0,0,0,126,175,108,1,0
"AIFM2",0,0,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,8,0,7
"AIFM3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AIG1",0,265,2,3,0,3,315,0,1,14,95,247,0,0,226,236,0,0,0,0
"AIM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AIM1L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AIM2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AIMP1",43,3,31,92,57,46,74,52,14,23,4,187,27,572,132,131,38,46,1,17
"AIMP2",99,18,0,178,187,173,0,64,20,126,274,53,8,1,59,3,82,9,6,75
"AIP",0,17,0,16,0,55,0,2,0,1,145,0,266,0,0,0,1,0,52,27
"AIPL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AIRE",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"AIRN",0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0
"AJAP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AJUBA",4,2,5,154,0,272,3,44,11,65,1,167,22,99,83,75,170,6,77,0
"AK1",101,0,139,3,97,92,249,532,97,383,170,569,56,42,210,161,216,108,87,55
"AK2",162,9,58,62,1,110,112,49,116,21,180,323,146,74,115,10,151,18,70,136
"AK3",10,6,24,19,0,13,0,81,1,16,0,17,85,7,58,45,17,1,0,0
"AK4",0,1,0,25,0,19,0,0,2,0,2,62,1,0,0,0,73,0,144,0
"AK5",77,0,309,73,296,26,0,4,0,1,0,0,0,0,0,64,0,137,14,18
"AK7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AK8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKAP1",0,38,0,0,0,2,0,0,64,68,7,23,0,0,29,0,89,0,0,8
"AKAP10",0,0,18,0,32,0,0,0,0,0,31,1,0,0,0,0,0,6,0,0
"AKAP11",0,0,14,0,0,0,0,0,0,0,31,1,0,0,0,0,0,21,0,0
"AKAP12",13,0,0,1,23,1,38,0,0,0,0,0,15,0,0,0,0,0,0,62
"AKAP13",5,0,31,38,0,20,0,96,5,28,29,45,73,0,9,21,2,14,0,37
"AKAP14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKAP17A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKAP2",264,63,112,57,0,2,1,66,44,5,59,47,90,77,18,42,0,130,105,32
"AKAP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKAP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKAP5",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"AKAP6",16,0,0,0,0,56,0,0,0,0,0,0,0,0,15,3,0,64,5,42
"AKAP7",0,0,0,0,1,0,16,0,0,0,17,1,0,0,0,0,0,25,0,0
"AKAP8",17,85,0,0,0,0,0,0,0,42,2,0,0,0,0,3,0,0,0,0
"AKAP8L",0,0,0,0,0,0,0,0,0,0,27,27,1,0,0,0,0,0,0,0
"AKAP9",29,69,2,29,117,37,138,26,52,55,55,10,151,37,52,59,132,50,61,54
"AKD1",11,0,0,50,0,0,0,0,0,0,0,6,0,124,0,0,0,0,0,0
"AKIP1",0,1,0,43,29,276,30,203,23,52,327,364,119,896,0,0,55,9,32,0
"AKIRIN1",3,116,1,2,22,76,7,1,3,16,0,0,0,0,3,7,0,135,1,2
"AKIRIN2",1,66,2,36,0,26,4,74,3,79,112,0,20,12,0,1,73,17,83,6
"AKNA",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AKNAD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKR1A1",368,0,187,5,0,369,444,40,182,271,640,54,25,0,5,731,125,0,245,179
"AKR1B1",4,237,48,187,213,486,20,28,640,236,137,534,169,1,285,18,10,84,355,0
"AKR1B10",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"AKR1B15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKR1C1",141,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
"AKR1C2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKR1C3",185,0,0,676,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
"AKR1C4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKR1C6P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKR1CL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKR1D1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKR1E2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"AKR7A2",0,0,0,16,0,2,4,3,0,0,1,19,0,0,0,0,22,0,0,1
"AKR7A2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKR7A3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKR7L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AKT1",5,0,93,136,0,0,0,23,16,3,4,1,0,1,2,14,2,81,3,115
"AKT1S1",0,1,1,0,0,1,0,13,7,0,2,0,0,1,0,0,0,0,0,0
"AKT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"AKT3",25,0,1,0,23,0,1,0,0,0,2,3,0,0,0,0,18,0,4,0
"AKTIP",8,0,2,79,0,0,0,0,0,185,0,112,0,0,0,0,0,9,0,15
"ALAD",0,0,0,101,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
"ALAS1",15,308,41,8,49,0,0,0,8,162,5,38,0,253,17,108,86,0,41,12
"ALAS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALCAM",226,77,3,32,259,1,171,0,4,2,74,22,119,0,23,2,80,0,0,0
"ALDH16A1",13,0,4,0,42,1,0,0,0,0,0,0,26,0,0,10,0,0,12,0
"ALDH18A1",2,1,1,0,30,20,1,93,0,0,147,3,1,141,6,0,0,0,1,0
"ALDH1A1",6,490,338,1646,79,16,0,185,37,28,197,2,44,235,184,211,2,193,118,153
"ALDH1A2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH1A3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH1B1",188,121,39,7,155,98,332,49,230,60,289,13,689,55,282,201,78,62,162,150
"ALDH1L1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH1L1-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH1L1-AS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH1L2",6,0,0,25,0,25,0,0,0,8,55,0,0,0,0,0,0,0,0,0
"ALDH2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH3A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH3A2",0,64,90,15,17,0,82,0,77,0,0,0,0,0,0,22,0,0,0,0
"ALDH3B1",0,0,0,0,4,144,0,0,0,4,1,0,0,0,3,0,50,1,0,0
"ALDH3B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH4A1",0,0,0,0,0,33,0,1,0,0,0,1,2,0,0,0,0,0,0,0
"ALDH5A1",0,1,12,3,2,0,2,1,0,0,0,0,0,0,0,0,1,1,2,0
"ALDH6A1",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ALDH7A1",30,169,125,45,0,0,0,0,52,50,0,6,0,13,79,0,98,4,17,82
"ALDH8A1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH9A1",4,309,45,0,0,309,0,257,114,111,3,0,19,0,0,120,0,0,1,6
"ALDOA",664,1906,999,1718,1428,1920,1739,967,838,1152,2976,1139,1358,1651,1737,1966,1286,1599,941,390
"ALDOB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDOC",88,0,0,0,343,0,0,0,0,0,35,0,0,0,0,0,0,0,0,94
"ALG1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0
"ALG10",0,0,0,132,0,0,0,0,0,0,0,100,0,0,0,0,0,10,0,0
"ALG10B",2,0,0,0,14,0,0,0,0,0,3,0,0,3,0,0,0,34,8,0
"ALG11",8,0,0,316,0,65,190,3,3,56,127,0,2,0,120,6,153,6,4,1
"ALG12",0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0
"ALG13",2,86,33,8,2,22,16,2,0,37,50,58,0,57,47,22,0,11,73,59
"ALG14",473,34,154,0,527,0,190,24,225,0,6,39,8,0,7,0,0,0,0,0
"ALG1L",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALG1L2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALG1L9P",0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
"ALG2",0,22,0,0,0,1,0,65,0,0,0,0,0,29,0,0,0,59,0,0
